メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
ホンダ,フリードスパイク 5D 4WD,2011,ＡＴ,146,GB4,3 - 普通,7 ～ 10,2025年09月,Ｇ エアロ,1500,,パール,AC NV TV AW 革
ホンダ,フリードハイブリッド 5D 4WD,2021,ＡＴ,58,GB8,4 - きれい,193 ～ 196,2025年09月,ハイブリッド・クロスターホンダセンシング,1500,8.12,パール,AC NV TV AW 革
ホンダ,フィット 5D 2WD,2014,ＡＴ,186,GK3,-1 - 修復歴あり,17 ～ 22,2025年09月,１３Ｇ・Ｆパッケージ,1300,,パール,AC NV TV AW SR
ホンダ,Ｎ－ＯＮＥ 5D 2WD,2012,ＡＴ,88,JG1,3 - 普通,9 ～ 14,2025年09月,Ｇ,,8.3,茶,660 AC NV TV
ホンダ,Ｎ－ＢＯＸ 5D 4WD,2013,ＡＴ,110,JF2,-1 - 修復歴あり,3 ～ 7,2025年09月,Ｇ・Ｌパッケージ,,,ピンク,660 AC AW
ホンダ,フリード 5D 2WD,2025,ＡＴ,1,GT2,5 - すごくきれい,240 ～ 245,2025年09月,クロスター,1500,10.5,グレー,AC NV TV AW 革
ホンダ,ストリーム 5D 2WD,2006,ＡＴ,216,RN8,-1 - 修復歴あり,9 ～ 12,2025年09月,ＲＳＺ,2000,,パール,AC AW SR
ホンダ,ライフ 5D 2WD,2004,ＡＴ,184,JB5,3 - 普通,1 ～ 3,2025年09月,Ｄ,,,黒,660 AC AW
ホンダ,Ｎ－ＢＯＸカスタム 5D 2WD,2021,ＡＴ,25,JF3,5 - すごくきれい,103 ～ 108,2025年09月,Ｌ,,9.2,パール,660 AC AW
ホンダ,Ｎ－ＢＯＸカスタム 5D 4WD,2019,ＡＴ,42,JF4,4 - きれい,118 ～ 124,2025年09月,Ｇ・Ｌターボホンダセンシング,,,黒,660 AC NV TV AW 革
ホンダ,Ｎ－ＢＯＸジョイ 5D 2WD,2024,ＡＴ,2,JF5,5 - すごくきれい,169 ～ 175,2025年09月,ベースグレード,,9.8,,660 AC NV TV AW SR 革
ホンダ,シャトル 5D 2WD,2016,ＡＴ,83,GP7,-1 - 修復歴あり,32 ～ 35,2025年09月,ハイブリッド,1500,,シルバー,AC NV TV
ホンダ,Ｎ－ＷＧＮカスタム 5D 2WD,2021,ＡＴ,37,JH3,3 - 普通,95 ～ 98,2025年09月,Ｌホンダセンシング,,8.6,パール,660 AC NV TV AW SR 革
ホンダ,ステップワゴン 5D 2WD,2008,ＡＴ,106,RG1,4 - きれい,12 ～ 18,2025年09月,スパーダＳ Ｚ ＨＤＤナビパッケージ,2000,8.1,黒,AC NV TV AW 革
ホンダ,ＣＲ－Ｚ クーペ 2WD,2010,ＡＴ,181,ZF1,3 - 普通,8 ～ 11,2025年09月,α,1500,,グレー,AC AW
ホンダ,ストリーム 5D 2WD,2007,ＡＴ,90,RN6,3 - 普通,9 ～ 13,2025年09月,スタイルエディション,1800,,黒,AC NV TV AW 革
ホンダ,Ｎ－ＯＮＥ 5D 2WD,2016,ＡＴ,51,JG1,-1 - 修復歴あり,21 ～ 26,2025年09月,Ｇ,,,黒,660 AC NV TV AW SR 革
ホンダ,Ｎ－ＢＯＸ 5D 4WD,2016,ＡＴ,28,JF2,-1 - 修復歴あり,44 ～ 50,2025年09月,Ｇ・Ｌパッケージ,,9.1,茶,660 AC NV TV AW SR 革
ホンダ,ストリーム 5D 2WD,2009,ＡＴ,107,RN6,4 - きれい,21 ～ 27,2025年09月,Ｘ ＨＤＤナビパッケージ,1800,8.10,パール,AC NV TV AW 革
ホンダ,ＺＲ－Ｖ 5D 2WD,2024,ＡＴ,2,RZ4,5 - すごくきれい,324 ～ 328,2025年09月,ｅ：ＨＥＶ Ｚ特別仕様車ブラックスタイル,2000,9.3,パール,AC NV TV AW 革
ホンダ,Ｎ－ＢＯＸカスタム 5D 4WD,2013,ＡＴ,59,JF2,2 - 修復必要,38 ～ 43,2025年09月,Ｇ・Ｌパッケージ,,,パール,660 AC NV TV AW
ホンダ,フリード 5D 2WD,2025,ＡＴ,1,GT1,5 - すごくきれい,254 ～ 260,2025年09月,エアー ＥＸ,1500,10.11,,AC NV TV AW 革
ホンダ,Ｎ－ＢＯＸカスタム 5D 2WD,2013,ＡＴ,146,JF1,-1 - 修復歴あり,18 ～ 21,2025年09月,Ｇ・Ｌパッケージ,,8.6,パープル,660 AC AW
ホンダ,ステップワゴン 5D 2WD,2015,ＡＴ,146,RP1,4 - きれい,98 ～ 102,2025年09月,Ｌグリーン,1500,8.10,,AC
ホンダ,ＷＲ－Ｖ 5D 2WD,2025,ＡＴ,1,DG5,5 - すごくきれい,161 ～ 167,2025年09月,Ｘ,1500,10.9,赤,AC NV TV AW SR 革
ホンダ,ライフ 5D 2WD,2008,ＡＴ,107,JB5,-1 - 修復歴あり,2 ～ 5,2025年09月,ファインスペシャル,,,黒,660 AC AW
ホンダ,Ｎ－ＢＯＸカスタム 5D 2WD,2013,ＡＴ,56,JF1,-1 - 修復歴あり,18 ～ 21,2025年09月,Ｇ・Ｌパッケージ,,,グレー,660 AC AW
ホンダ,フィットハイブリッド 5D 2WD,2016,ＡＴ,25,GP5,4 - きれい,63 ～ 67,2025年09月,Ｌパッケージ,1500,,青,AC
ホンダ,Ｎ－ＢＯＸカスタム 5D 2WD,2021,ＡＴ,105,JF3,4 - きれい,64 ～ 68,2025年09月,Ｌ,,8.8,青,660 AC NV TV AW
ホンダ,Ｎ－ＷＧＮ 5D 4WD,2020,ＡＴ,95,JH4,3 - 普通,31 ～ 35,2025年09月,Ｌホンダセンシング,,9.3,緑,660 AC AW
ホンダ,フィットハイブリッド 5D 2WD,2018,ＡＴ,168,GP5,3 - 普通,50 ～ 55,2025年09月,Ｌ ホンダセンシング,1500,,赤,AC NV TV AW 革
ホンダ,Ｎ－ＢＯＸ 5D 2WD,2022,ＡＴ,30,JF3,4 - きれい,118 ～ 122,2025年09月,Ｌ,,,パール,660 AC NV TV AW
ホンダ,フィット 5D 2WD,2013,ＡＴ,80,GK3,4 - きれい,44 ～ 49,2025年09月,１３Ｇ・Ｌパッケージ,1300,8.12,パール,AC NV TV AW SR
ホンダ,ステップワゴン 5D 4WD,2015,ＡＴ,49,RK2,-1 - 修復歴あり,50 ～ 53,2025年09月,Ｇ Ｅセレクション,2000,,グレー,AC
ホンダ,フィット 5D 2WD,2006,ＡＴ,69,GD1,3 - 普通,11 ～ 15,2025年09月,１．３Ａ,1300,,青,AC NV TV
ホンダ,ステップワゴンスパーダ 5D 2WD,2021,ＡＴ,37,RP3,5 - すごくきれい,321 ～ 325,2025年09月,スパーダ・クールスピリット ホンダセンシング,1500,8.11,パール,AC NV TV AW
ホンダ,モビリオスパイク 2WD,2005,ＡＴ,62,GK1,3 - 普通,9 ～ 13,2025年09月,,1500,8.12,グレー,AC NV TV AW 革
ホンダ,Ｎ－ＢＯＸカスタム 5D 2WD,2013,ＡＴ,190,JF1,3 - 普通,9 ～ 11,2025年09月,Ｇ・ターボパッケージ,,,パープル,660 AC AW
ホンダ,Ｎ－ＢＯＸカスタム 5D 2WD,2017,ＡＴ,94,JF1,3 - 普通,45 ～ 47,2025年09月,Ｇ ターボＳＳブラックスタイルパッケージ,,,黒,660 AC NV TV AW SR 革
ホンダ,フリード＋ハイブリッド 5D 2WD,2018,ＡＴ,195,GB7,3 - 普通,36 ～ 40,2025年09月,ハイブリッドＥＸ,1500,,パール,AC NV TV AW
ホンダ,Ｎ－ＢＯＸカスタム 5D 2WD,2019,ＡＴ,93,JF3,3 - 普通,69 ～ 74,2025年09月,Ｇ・Ｌターボホンダセンシング,,,パール,660 AC NV TV AW 革
ホンダ,フィット 5D 2WD,2009,ＡＴ,86,GE6,3 - 普通,11 ～ 15,2025年09月,ライトブルー,1300,,,AC NV TV AW
ホンダ,オデッセイハイブリッド 5D 2WD,2021,ＡＴ,45,RC4,-1 - 修復歴あり,284 ～ 289,2025年09月,ｅ：ＨＥＶアブソルート・ＥＸ,2000,8.5,パール,AC NV TV AW SR 革
ホンダ,インサイトエクスクルーシブ 5D 2WD,2012,ＡＴ,206,ZE3,3 - 普通,11 ～ 14,2025年09月,ＸＬ インターナビセレクト,1500,9.6,黒,AC NV TV AW SR 革
ホンダ,フリードスパイク 5D 2WD,2010,ＡＴ,124,GB3,3 - 普通,2 ～ 7,2025年09月,Ｇ ジャストセレクション,1500,,シルバー,AC NV TV AW 革
ホンダ,フィットシャトルハイブリッド 5D 2WD,2012,ＡＴ,126,GP2,3 - 普通,14 ～ 17,2025年09月,ハイブリッド・ナビプレミアムセレクション,1300,,パール,AC AW
ホンダ,フィット 5D 2WD,2010,ＡＴ,57,GE6,3 - 普通,13 ～ 16,2025年09月,Ｇスマートセレクション,1300,9.9,シルバー,AC NV TV AW
