メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
アメリカホンダ,オデッセイ 5D 2WD,2008,ＡＴ,196,3 - 普通,14 ～ 16,nan,2025年06月,ＥＸ－Ｌ,3500,,ゴールド,AC NV TV AW SR 革
アメリカホンダ,リッジライン 4D 4WD,2013,ＡＴ,135,3 - 普通,47 ～ 53,nan,2025年06月,ＲＴＬ,3500,7.11,黒,AC NV TV AW SR 革
アメリカホンダ,ＣＲ－Ｖ 5D 4WD,2010,ＡＴ,74,5 - すごくきれい,108 ～ 112,nan,2025年06月,,2400,9.5,黒,AC NV TV AW SR 革
アメリカホンダ,リッジライン 4D 4WD,2012,ＣＡＴ,106,4 - きれい,153 ～ 156,nan,2025年05月,ＲＴＬ,3500,8.1,黒,AC AW SR 革
アメリカホンダ,リッジライン 4D 4WD,2007,ＡＴ,128,3 - 普通,81 ～ 84,nan,2025年05月,ベースグレード,3500,7.9,黒,AC NV TV AW SR 革
アメリカホンダ,リッジライン 4D 4WD,2006,ＣＡＴ,127,3 - 普通,86 ～ 89,nan,2025年05月,ＲＴＬ,3500,7.9,シルバー,AC NV TV SR 革
アメリカホンダ,リッジライン 4D 2WD,2012,ＣＡＴ,134,3 - 普通,88 ～ 94,nan,2025年05月,ベースグレード,3500,7.10,黒,AC AW SR
アメリカホンダ,リッジライン 4D 4WD,2007,ＡＴ,182,3 - 普通,62 ～ 66,nan,2025年05月,ＲＴＳ,3500,,黒,AC
アメリカホンダ,フィット 5D 2WD,2014,ＡＴ,69,4 - きれい,134 ～ 136,nan,2025年04月,,1500,9.3,青,AC NV TV AW SR 革
アメリカホンダ,オデッセイ 5D 2WD,2005,ＡＴ,143,3 - 普通,47 ～ 53,nan,2025年04月,ベースグレード,3500,,ベージュ,AC NV TV AW SR 革
アメリカホンダ,リッジライン 4D 4WD,2006,ＡＴ,109,-1 - 修復歴あり,86 ～ 90,nan,2025年03月,ベースグレード,3500,8.1,シルバー,AC NV TV AW SR 革
アメリカホンダ,オデッセイ 5D 2WD,2011,ＡＴ,137,-1 - 修復歴あり,72 ～ 76,nan,2025年03月,ＥＸ,3500,9.2,黒,AC NV TV AW SR 革
アメリカホンダ,オデッセイ 5D 2WD,2007,ＡＴ,109,4 - きれい,72 ～ 77,nan,2025年03月,ＥＸ－Ｌ,3500,8.7,黒,AC NV TV AW SR 革
アメリカホンダ,アコード クーペ 2WD,2006,ＡＴ,109,4 - きれい,47 ～ 53,nan,2025年02月,ベースグレード,3000,,ゴールド,AC NV TV AW SR 革
アメリカホンダ,リッジライン 4D 4WD,2013,ＡＴ,91,4 - きれい,181 ～ 185,nan,2025年02月,ＲＴＬ,3500,7.9,黒,AC NV TV AW SR 革
アメリカホンダ,アコード 2WD,2003,ＡＴ,223,-1 - 修復歴あり,36 ～ 40,nan,2025年02月,,2400,,緑,AC NV TV AW SR 革
アメリカホンダ,アコード 2WD,2003,ＡＴ,219,-1 - 修復歴あり,37 ～ 42,nan,2025年02月,,2400,,緑,AC AW
アメリカホンダ,リッジライン 4D 4WD,2013,ＡＴ,130,3 - 普通,65 ～ 68,nan,2025年02月,ＲＴＬ,3500,,黒,AC AW SR 革
アメリカホンダ,リッジライン 4D 4WD,2013,ＣＡＴ,130,3 - 普通,54 ～ 58,nan,2025年02月,ＲＴＬ,3500,,黒,AC AW SR 革
アメリカホンダ,オデッセイ 2WD,2013,ＡＴ,167,3 - 普通,93 ～ 97,nan,2025年01月,,3500,,黒,AC NV TV AW SR 革
アメリカホンダ,エレメント 5D 4WD,2016,ＡＴ,97,4 - きれい,104 ～ 110,nan,2025年01月,ベースグレード,2400,,シルバー,AC NV TV AW SR 革
アメリカホンダ,オデッセイ 5D 2WD,2013,ＡＴ,163,3 - 普通,57 ～ 63,nan,2025年01月,ＥＸ－Ｌ,3500,,グレー,AC NV TV AW SR 革
アメリカホンダ,リッジライン 4WD,2012,ＣＡＴ,43,4 - きれい,273 ～ 277,nan,2024年12月,黒Ｍ,3500,7.2,,AC AW
アメリカホンダ,パイロット 4WD,2003,ＡＴ,171,3 - 普通,49 ～ 51,nan,2024年06月,,3500,,シルバー,AC NV TV AW SR 革
アメリカホンダ,パイロット 4WD,2003,ＡＴ,172,3 - 普通,49 ～ 51,nan,2024年06月,,3500,,シルバー,AC NV TV AW SR 革
アメリカホンダ,パイロット 4WD,2003,ＡＴ,171,3 - 普通,48 ～ 53,nan,2024年06月,,3500,,シルバー,AC NV TV AW SR 革
アメリカホンダ,アコード 2WD,2013,ＡＴ,73,4 - きれい,101 ～ 106,nan,2024年03月,,2400,6.12,赤,AC NV TV AW SR 革
アメリカホンダ,アコード 2WD,2013,ＡＴ,75,4 - きれい,102 ～ 106,nan,2024年03月,,2400,6.10,赤,AC AW SR 革
アメリカホンダ,リッジライン 4D 2WD,2006,ＡＴ,168,3 - 普通,46 ～ 51,nan,2024年03月,ＲＴＬ,3500,,白,AC 革
アメリカホンダ,エレメント 5D 2WD,2011,ＡＴ,204,3 - 普通,61 ～ 65,nan,2024年02月,ベースグレード,2400,,茶,AC AW
アメリカホンダ,パイロット 2WD,2015,ＡＴ,84,3 - 普通,107 ～ 112,nan,2024年01月,,3500,6.10,黒,AC AW SR 革
アメリカホンダ,パイロット 2WD,2015,ＡＴ,81,3 - 普通,107 ～ 112,nan,2024年01月,,3500,7.3,黒,AC AW SR 革
