メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備
メーカー,車種,年式,シフト,走行,型式,評価,価格(万円),更新年月 ▲,グレード,,,,排気量
メルセデス・ベンツ,Ｃクラス 4D 2WD,2017,ＡＴ,91,205004,4 - きれい,100 ～ 102,2025年09月,Ｃ２２０ｄ ローレウスエディション,2200,8.12,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 2WD,2017,ＡＴ,119,205240C,4 - きれい,107 ～ 112,2025年09月,Ｃ１８０ ステーションワゴン ローレウスエディション,1600,9.4,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＥ 5D 4WD,2024,ＣＡＴ,10,167333,5 - すごくきれい,850 ～ 852,2025年09月,ＧＬＥ４５０ｄ ４マチック クーペスポーツ,3000,9.5,青,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2013,ＡＴ,122,204048,4 - きれい,41 ～ 43,2025年09月,Ｃ２００ブルーエフィシェンシーアバンギャルド,1800,,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラス 2WD,2014,ＣＡＴ,111,212036C,4 - きれい,92 ～ 96,2025年09月,,2000,,パール,AC NV TV AW SR 革
メルセデス・ベンツ,ＳＬ オープン 2WD,2013,ＡＴ,37,231457,5 - すごくきれい,256 ～ 261,2025年09月,ＳＬ３５０,3500,9.5,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラスステーションワゴン 5D 2WD,2016,ＣＡＴ,86,213242C,4 - きれい,117 ～ 121,2025年09月,Ｅ２００ ステーションワゴン アバンギャルドスポーツ,2000,7.9,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＳＬ オープン 2WD,2004,ＡＴ,50,230467,4 - きれい,35 ～ 37,2025年09月,ＳＬ３５０,3700,,白,AC AW SR 革
メルセデス・ベンツ,Ｓクラス 4D 4WD,2021,ＣＡＴ,54,223163,5 - すごくきれい,929 ～ 931,2025年09月,Ｓ５００ ４マチックロング ＡＭＧライン,3000,8.4,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 5D 2WD,2013,ＡＴ,55,176042,5 - すごくきれい,39 ～ 44,2025年09月,Ａ１８０ ブルーエフィシェンシー,1600,7.12,白,AC NV TV AW 革
メルセデス・ベンツ,Ｅクラス 4D 2WD,1997,ＡＴ,291,-1 - 修復歴あり,316 ～ 320,nan,2025年09月,,5000,,グレー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラスオールテレイン 5D 4WD,2019,ＣＡＴ,111,213217,4 - きれい,137 ～ 142,2025年09月,Ｅ２２０ｄ ４マチック オールテレイン,1900,8.7,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス オープン 2WD,2017,ＣＡＴ,77,205440C,4 - きれい,168 ～ 171,2025年09月,Ｃ１８０カブリオレスポーツ,1600,9.1,パール,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＢ 5D 4WD,2021,ＣＡＴ,24,247647M,5 - すごくきれい,375 ～ 379,2025年09月,ＧＬＢ２５０ ４マチック スポーツ,2000,8.3,白,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＡクラス 5D 4WD,2020,ＣＡＴ,34,247713M,5 - すごくきれい,304 ～ 308,2025年09月,ＧＬＡ２００ｄ ４マチック ＡＭＧライン,2000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラスオールテレイン 5D 4WD,2024,ＣＡＴ,11,206214C,5 - すごくきれい,415 ～ 421,2025年09月,Ｃ２２０ｄ ４マチック オールテレイン,2000,8.12,黒,AC NV TV AW 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2007,ＡＴ,56,204041,4 - きれい,31 ～ 35,2025年09月,Ｃ２００コンプレッサー アバンギャルド,1800,8.10,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＳ 5D 4WD,2020,ＣＡＴ,110,167923,4 - きれい,483 ～ 487,2025年09月,ＧＬＳ４００ｄ ４マチック ＡＭＧライン,3000,9.4,パール,AC SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2016,ＣＡＴ,49,205042C,4 - きれい,103 ～ 107,2025年09月,Ｃ２００アバンギャルド,2000,8.2,茶,AC NV TV AW SR 革
メルセデス・ベンツ,Ｖクラス 5D 2WD,2018,ＣＡＴ,57,447811,4 - きれい,231 ～ 235,2025年09月,Ｖ２２０ｄ スポーツ,2200,,黒,AC
メルセデス・ベンツ,Ａクラス 5D 2WD,2016,ＣＡＴ,65,176042,5 - すごくきれい,84 ～ 89,2025年09月,Ａ１８０,1600,9.5,白,AC 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2017,ＣＡＴ,55,205042,5 - すごくきれい,107 ～ 111,2025年09月,Ｃ２００アバンギャルド ＡＭＧライン,2000,,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｂクラス 5D 2WD,2016,ＣＡＴ,44,246242,5 - すごくきれい,45 ～ 51,2025年09月,Ｂ１８０,1600,9.6,シルバー,AC
メルセデス・ベンツ,Ｓクラス 4D 4WD,2021,ＡＴ,34,223033,5 - すごくきれい,699 ～ 705,2025年09月,Ｓ４００ｄ ４マチック ＡＭＧライン,3000,8.4,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬクラス 5D 4WD,2016,ＣＡＴ,135,166824,3 - 普通,132 ～ 138,2025年09月,ＧＬ３５０ ブルテク４マチックレザーエクスクルシブＰ,3000,9.4,茶,AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＡクラス シューティングブレーク 5D 2WD,2016,ＡＴ,52,117942,4 - きれい,103 ～ 106,2025年09月,ＣＬＡ１８０ シューティングブレーク スポーツ,1600,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2017,ＣＡＴ,75,205004,4 - きれい,84 ～ 89,2025年09月,Ｃ２２０ｄ ローレウスエディション,2200,8.9,パール,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＢ 5D 4WD,2021,ＣＡＴ,26,247647M,5 - すごくきれい,368 ～ 371,2025年09月,ＧＬＢ２５０ ４マチック スポーツ,2000,8.2,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラス 4D 2WD,2020,ＡＴ,33,213077C,5 - すごくきれい,404 ～ 407,2025年09月,Ｅ２００ スポーツ,1500,,グレー,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＳ 5D 4WD,2020,ＣＡＴ,48,167923,5 - すごくきれい,623 ～ 627,2025年09月,ＧＬＳ４００ｄ ４マチック ＡＭＧライン,3000,8.2,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ｓクラス クーペ 2WD,2016,ＣＡＴ,19,217382C,5 - すごくきれい,450 ～ 454,2025年09月,Ｓ５５０ クーペ ＡＭＧライン,4700,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＥＱＢ 5D 4WD,2023,ＣＡＴ,14,243612C,5 - すごくきれい,368 ～ 374,2025年09月,ＥＱＢ３５０ ４マチックＡＭＧレザーエクスクルパック,,8.7,シルバー,000 AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2023,ＣＡＴ,20,206042C,5 - すごくきれい,365 ～ 369,2025年09月,Ｃ２００アバンギャルド ＡＭＧライン,1500,8.2,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラス クーペ 2WD,2018,ＣＡＴ,31,238342C,5 - すごくきれい,273 ～ 278,2025年09月,Ｅ２００ クーペ スポーツ,2000,,白,AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＡクラス シューティングブレーク 5D 4WD,2019,ＣＡＴ,26,117947,5 - すごくきれい,109 ～ 112,2025年09月,ＣＬＡ２２０ ４マチック シューティングブレーク,2000,8.4,シルバー,AC NV TV AW 革
メルセデス・ベンツ,ＧＬＡクラス 5D 4WD,2016,ＣＡＴ,51,156946,4 - きれい,91 ～ 94,2025年09月,ＧＬＡ２５０ ４マチック オフロード,2000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｂクラス 5D 2WD,2013,ＣＡＴ,49,246242,3 - 普通,27 ～ 30,2025年09月,Ｂ１８０ スポーツ,1600,7.10,グレー,AC AW
メルセデス・ベンツ,Ａクラス 5D 2WD,2018,ＣＡＴ,27,176042,5 - すごくきれい,104 ～ 107,2025年09月,Ａ１８０ スタイル,1600,,白,AC
メルセデス・ベンツ,Ｖクラス 5D 2WD,2020,ＡＴ,74,447813,4 - きれい,323 ～ 327,2025年09月,Ｖ２６０ アバンギャルド ロング,2000,9.1,,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2019,ＣＡＴ,58,205014,5 - すごくきれい,203 ～ 206,2025年09月,Ｃ２２０ｄ ローレウスエディション,2000,8.12,黒,AC NV TV AW 革
メルセデス・ベンツ,ＧＬＢ 5D 2WD,2021,ＣＡＴ,27,247612M,5 - すごくきれい,395 ～ 399,2025年09月,ＧＬＢ２００ｄ,2000,7.11,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラスセダン 4D 2WD,2023,ＣＡＴ,11,177112,4 - きれい,235 ～ 238,2025年09月,Ａ２００ｄ セダン ＡＭＧラインパッケージ,2000,,赤,AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＥ クーペ 2WD,2024,ＣＡＴ,4,236350C,5 - すごくきれい,647 ～ 649,2025年09月,ＣＬＥ２００ クーペ スポーツ,2000,10.1,グレー,AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＡクラス 4DHT 2WD,2024,ＣＡＴ,6,118312M,5 - すごくきれい,402 ～ 406,2025年09月,ＣＬＡ２００ｄ ＡＭＧラインパッケージ,2000,8.3,白,AC NV TV AW SR 革
メルセデス・ベンツ,ＥＱＥ 4D 2WD,2024,ＣＡＴ,17,295121,5 - すごくきれい,415 ～ 420,2025年09月,ＥＱＥ３５０＋ ＡＭＧラインパッケージ,,8.12,グレー,000 AC NV TV AW SR 革
メルセデス・ベンツ,Ｂクラス 5D 2WD,2020,ＣＡＴ,84,247012,5 - すごくきれい,128 ～ 133,2025年09月,Ｂ２００ｄ ＡＭＧライン,2000,,青,AC
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 2WD,2020,ＣＡＴ,61,205214,5 - すごくきれい,210 ～ 215,2025年09月,Ｃ２２０ｄ ステーションワゴンローレウスエディション,2000,,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2015,ＣＡＴ,77,205042,5 - すごくきれい,113 ～ 118,2025年09月,Ｃ２００アバンギャルド ＡＭＧライン,2000,8.12,白,AC NV TV 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2002,ＡＴ,115,203064,4 - きれい,27 ～ 30,2025年09月,Ｃ３２０スポーツライン,3200,,シルバー,AC NV TV SR 革
メルセデス・ベンツ,ＧＬＣ 5D 4WD,2017,ＡＴ,19,253954,5 - すごくきれい,307 ～ 310,2025年09月,ＧＬＣ３５０ｅ ４マチックスポーツ,2000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 5D 2WD,2016,ＣＡＴ,87,176042,5 - すごくきれい,86 ～ 90,2025年09月,Ａ１８０ スポーツ,1600,,シルバー,AC NV TV AW 革
メルセデス・ベンツ,Ｅクラス 4D 4WD,2020,ＡＴ,64,213078C,4 - きれい,362 ～ 366,2025年09月,Ｅ２００ ４マチック スポーツ,1500,8.1,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｓクラス 4D 2WD,2018,ＣＡＴ,50,222183,3 - 普通,287 ～ 291,2025年09月,Ｓ５６０ロング,4000,,シルバー,AC SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2014,ＣＡＴ,252,205040C,3 - 普通,48 ～ 52,2025年09月,Ｃ１８０,1600,,黒,AC
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 2WD,2020,ＣＡＴ,21,205276C,5 - すごくきれい,219 ～ 221,2025年09月,Ｃ１８０ステーションワゴンアバンギャルドＡＭＧライン,1500,7.11,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,ＥＱＣ 5D 4WD,2020,ＣＡＴ,46,293890,5 - すごくきれい,272 ～ 275,2025年09月,ＥＱＣ４００ ４マチック ＡＭＧライン,,8.7,黒,000 AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラス オープン 4WD,2019,ＣＡＴ,15,238468,5 - すごくきれい,438 ～ 444,2025年09月,Ｅ４５０ ４マチック カブリオレ スポーツ,3000,8.7,青,AC NV TV AW 革
メルセデス・ベンツ,ＧＬＡクラス 5D 4WD,2018,ＣＡＴ,8,156947,5 - すごくきれい,203 ～ 205,2025年09月,ＧＬＡ２２０ ４マチック,2000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｇクラス 5D 4WD,2022,ＣＡＴ,60,463350,5 - すごくきれい,1327 ～ 1330,2025年09月,Ｇ４００ｄ ＡＭＧライン,3000,9.3,グレー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｖクラス 5D 2WD,2023,ＣＡＴ,21,447813N,5 - すごくきれい,577 ～ 580,2025年09月,Ｖ２２０ｄアバンギャルドロングＡＭＧラインパッケージ,2000,8.6,パール,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＡクラス 5D 4WD,2018,ＡＴ,11,156947,5 - すごくきれい,186 ～ 190,2025年09月,ＧＬＡ２２０ ４マチック,2000,8.1,グレー,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 2WD,2013,ＣＡＴ,116,176042,4 - きれい,38 ～ 43,2025年09月,,1600,8.1,青,AC NV TV AW 革
メルセデス・ベンツ,ＣＬＡクラス 4DHT 4WD,2022,ＣＡＴ,3,118347M,5 - すごくきれい,493 ～ 498,2025年09月,ＣＬＡ２５０ ４マチック ＡＭＧライン,2000,9.5,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 2WD,2012,ＡＴ,35,204248,5 - すごくきれい,54 ～ 57,2025年09月,Ｃ２００ブルーエフィシェンシーワゴンアバンＧ,1800,,白,AC NV TV AW
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 2WD,2018,ＣＡＴ,29,205240C,5 - すごくきれい,180 ～ 184,2025年09月,Ｃ１８０ ステーションワゴン ローレウスエディション,1600,8.11,白,AC SR 革
メルセデス・ベンツ,ＧＬＢ 5D 4WD,2023,ＣＡＴ,22,247613M,5 - すごくきれい,442 ～ 446,2025年09月,ＧＬＢ２００ｄ ４マチック ＡＭＧラインパッケージ,2000,8.12,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｇクラス 5D 4WD,2018,ＡＴ,68,463348,5 - すごくきれい,598 ～ 601,2025年09月,Ｇ３５０ｄ,3000,9.6,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス クーペ 2WD,2018,ＣＡＴ,50,205340,4 - きれい,200 ～ 205,2025年09月,,1600,,青,AC NV TV AW SR 革
メルセデス・ベンツ,Ｖクラス 5D 2WD,2022,ＣＡＴ,12,447813N,5 - すごくきれい,635 ～ 640,2025年09月,Ｖ２２０ｄエクスクルーシブロングプラチナスイート,2000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラス 4D 2WD,2014,ＡＴ,231,212036C,3 - 普通,59 ～ 62,2025年09月,Ｅ２５０,2000,,シルバー,AC NV TV
メルセデス・ベンツ,ＧＬＣ 5D 4WD,2016,ＣＡＴ,65,253946C,4 - きれい,136 ～ 140,2025年09月,ＧＬＣ２５０ ４マチックスポーツ,2000,,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｓクラス 4D 4WD,2023,ＣＡＴ,14,223063,5 - すごくきれい,728 ～ 733,2025年09月,,3000,8.6,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｂクラス 5D 2WD,2016,ＣＡＴ,48,246242,5 - すごくきれい,68 ～ 70,2025年09月,Ｂ１８０,1600,8.12,,AC NV TV AW
メルセデス・ベンツ,ＳＬ オープン 2WD,2013,ＡＴ,15,231457,5 - すごくきれい,371 ～ 374,2025年09月,ＳＬ３５０,3500,,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2022,ＣＡＴ,33,206041C,5 - すごくきれい,266 ～ 269,2025年09月,Ｃ１８０アバンギャルド,1500,,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＡクラス シューティングブレーク 5D 2WD,2024,ＣＡＴ,5,118612M,5 - すごくきれい,380 ～ 386,2025年09月,ＣＬＡ２００ｄ シューティングブレークＡＭＧラインＰ,2000,9.5,グレー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2014,ＡＴ,66,205042,5 - すごくきれい,134 ～ 137,2025年09月,Ｃ２００アバンギャルド ＡＭＧライン,2000,,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｖクラス 5D 2WD,2015,ＣＡＴ,62,447811,4 - きれい,208 ～ 213,2025年09月,Ｖ２２０ｄ,2200,,黒,AC NV TV AW
メルセデス・ベンツ,Ａクラス 5D 2WD,2020,ＣＡＴ,36,177084,5 - すごくきれい,171 ～ 174,2025年09月,Ａ１８０ スタイル ＡＭＧライン,1300,,黒,AC 革
メルセデス・ベンツ,Ｃクラス 2WD,2012,ＡＴ,108,204048,4 - きれい,39 ～ 41,2025年09月,,1800,9.4,グレー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｓクラス 4D 2WD,2017,ＣＡＴ,72,222182,5 - すごくきれい,225 ～ 231,2025年09月,,4700,7.11,パール,AC SR 革
メルセデス・ベンツ,ＥＱＢ 5D 2WD,2022,ＣＡＴ,31,243601C,5 - すごくきれい,329 ～ 335,2025年09月,ＥＱＢ２５０ ＡＭＧラインパッケージ,,7.9,グレー,000 AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラス 2WD,2024,ＣＡＴ,8,214050C,5 - すごくきれい,596 ～ 601,2025年09月,,2000,9.8,パール,AC 革
メルセデス・ベンツ,ＧＬＳ 5D 4WD,2021,ＣＡＴ,38,167923,5 - すごくきれい,685 ～ 689,2025年09月,ＧＬＳ４００ｄ ４マチック,3000,8.11,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 5D 2WD,2013,ＣＡＴ,52,176044,4 - きれい,59 ～ 63,2025年09月,Ａ２５０ シュポルト,2000,,黒,AC
メルセデス・ベンツ,Ｇクラス 5D 4WD,2004,ＡＴ,124,3 - 普通,298 ～ 303,nan,2025年09月,Ｇ５５ ＡＭＧロング,5500,,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｅクラス 4D 2WD,2011,ＣＡＴ,102,212024C,4 - きれい,33 ～ 35,2025年09月,Ｅ３５０ ブルーテック アバンギャルド,3000,,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2017,ＡＴ,91,205004,4 - きれい,100 ～ 102,2025年09月,Ｃ２２０ｄ ローレウスエディション,2200,8.12,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 5D 2WD,2014,ＣＡＴ,58,176042,5 - すごくきれい,50 ～ 54,2025年09月,Ａ１８０ エディションスタイル,1600,,赤,AC NV TV AW 革
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 4WD,2015,ＡＴ,50,205264,5 - すごくきれい,272 ～ 277,2025年09月,Ｃ４５０ ＡＭＧ ４マチック ステーションワゴン,3000,8.10,パール,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＢ 5D 2WD,2020,ＣＡＴ,45,247612M,5 - すごくきれい,320 ～ 326,2025年09月,ＧＬＢ２００ｄ,2000,9.6,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＳクラス 4D 2WD,2019,ＣＡＴ,40,257314,5 - すごくきれい,253 ～ 257,2025年09月,,2000,8.8,赤,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＥ 5D 4WD,2021,ＡＴ,25,167123,5 - すごくきれい,607 ～ 611,2025年09月,ＧＬＥ４００ｄ ４マチックスポーツ,3000,8.8,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 5D 2WD,2019,ＣＡＴ,54,177012,5 - すごくきれい,147 ～ 151,2025年09月,Ａ２００ｄ ＡＭＧライン,2000,8.7,赤,AC
メルセデス・ベンツ,Ｅクラスステーションワゴン 5D 2WD,2011,ＣＡＴ,36,212224C,4 - きれい,58 ～ 60,2025年09月,Ｅ３５０ブルテックステーションワゴンアバンＧ,3000,8.7,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2015,ＣＡＴ,62,205042,5 - すごくきれい,101 ～ 104,2025年09月,Ｃ２００アバンギャルド ＡＭＧライン,2000,,白,AC NV TV AW 革
メルセデス・ベンツ,Ｖクラス 5D 2WD,2020,ＣＡＴ,51,447815C,5 - すごくきれい,438 ～ 444,2025年09月,Ｖ２２０ｄ アバンギャルド エクストラロング,2200,,黒,AC NV TV AW 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2020,ＣＡＴ,77,205014,4 - きれい,162 ～ 167,2025年09月,Ｃ２２０ｄ ローレウスエディション,2000,9.6,黒,AC 革
メルセデス・ベンツ,ＧＬＡクラス 5D 2WD,2023,ＣＡＴ,5,247784M,5 - すごくきれい,392 ～ 396,2025年09月,ＧＬＡ１８０ ＡＭＧラインパッケージ,1400,8.11,青,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＣ 5D 4WD,2019,ＣＡＴ,45,253315,5 - すごくきれい,371 ～ 376,2025年09月,,2000,,青,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＣ 5D 4WD,2023,ＣＡＴ,24,254605,5 - すごくきれい,570 ～ 575,2025年09月,,2000,8.2,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｓクラス 4D 4WD,2021,ＡＴ,34,223033,5 - すごくきれい,699 ～ 705,2025年09月,Ｓ４００ｄ ４マチック ＡＭＧライン,3000,8.4,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬクラス 5D 4WD,2016,ＣＡＴ,135,166824,3 - 普通,132 ～ 138,2025年09月,ＧＬ３５０ ブルテク４マチックレザーエクスクルシブＰ,3000,9.4,茶,AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＡクラス シューティングブレーク 5D 2WD,2016,ＡＴ,52,117942,4 - きれい,103 ～ 106,2025年09月,ＣＬＡ１８０ シューティングブレーク スポーツ,1600,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 2WD,2014,ＣＡＴ,91,205040C,5 - すごくきれい,99 ～ 101,2025年09月,,1600,8.2,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｇクラス 5D 4WD,2017,ＡＴ,13,463348,5 - すごくきれい,808 ～ 812,2025年09月,Ｇ３５０ｄ,3000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 2WD,2015,ＣＡＴ,66,205242C,4 - きれい,84 ～ 90,2025年09月,Ｃ２００ステーションワゴン アバンギャルド,2000,,白,AC NV TV AW 革
メルセデス・ベンツ,Ｃクラス 2WD,2012,ＡＴ,110,204049,4 - きれい,38 ～ 40,2025年09月,,1800,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＢ 5D 4WD,2024,ＣＡＴ,7,247613M,5 - すごくきれい,567 ～ 572,2025年09月,,2000,9.8,白,AC NV TV AW SR 革
メルセデス・ベンツ,ＥＱＡ 5D 2WD,2023,ＣＡＴ,8,243701CN,5 - すごくきれい,338 ～ 341,2025年09月,ＥＱＡ２５０ ＡＭＧラインパッケージ,,9.1,グレー,000 AC NV TV AW SR 革
メルセデス・ベンツ,ＣＬＡクラス 4DHT 4WD,2013,ＡＴ,13,117352,5 - すごくきれい,158 ～ 164,2025年09月,ＣＬＡ４５ ＡＭＧ ４マチック,2000,9.3,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2016,ＡＴ,48,205004C,4 - きれい,105 ～ 110,2025年09月,Ｃ２２０ｄアバンギャルド,2200,,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｖクラス 5D 2WD,2021,ＣＡＴ,62,447811C,5 - すごくきれい,409 ～ 414,2025年09月,Ｖ２２０ｄ アバンギャルド ロング ＡＭＧライン,2200,8.6,グレー,AC SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2014,ＣＡＴ,43,205042C,4 - きれい,94 ～ 97,2025年09月,Ｃ２００アバンギャルド,2000,,黒,AC NV TV AW 革
メルセデス・ベンツ,ＧＬＳ 5D 4WD,2024,ＣＡＴ,12,167933,5 - すごくきれい,1057 ～ 1060,2025年09月,ＧＬＳ４５０ｄ ４マチック ＡＭＧラインパッケージ,3000,9.2,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラスステーションワゴン 5D 2WD,2018,ＣＡＴ,55,205240C,5 - すごくきれい,164 ～ 167,2025年09月,Ｃ１８０ ステーションワゴン ローレウスエディション,1600,9.6,パール,AC SR 革
メルセデス・ベンツ,Ａクラスセダン 4D 4WD,2019,ＣＡＴ,23,177147M,4 - きれい,166 ～ 169,2025年09月,Ａ２５０ ４マチックセダン,2000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,Ｇクラス 5D 4WD,2019,ＣＡＴ,41,463349,5 - すごくきれい,1035 ～ 1039,2025年09月,Ｇ３５０ｄ ＡＭＧライン,3000,8.7,白,AC NV TV AW SR 革
メルセデス・ベンツ,Ｃクラス 4D 2WD,2016,ＣＡＴ,49,205042C,4 - きれい,103 ～ 107,2025年09月,Ｃ２００アバンギャルド,2000,8.2,茶,AC NV TV AW SR 革
メルセデス・ベンツ,Ｖクラス 5D 2WD,2022,ＣＡＴ,23,447811C,5 - すごくきれい,477 ～ 482,2025年09月,Ｖ２２０ｄ アバンギャルド ロング ＡＭＧライン,2200,,パール,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 5D 2WD,2003,ＡＴ,23,168033,4 - きれい,12 ～ 16,2025年09月,Ａ１６０,1600,,赤,AC
メルセデス・ベンツ,Ｃクラス 4D 2WD,2020,ＣＡＴ,80,205014,4 - きれい,177 ～ 180,2025年09月,Ｃ２２０ｄローレウスエディションスポーツプラスパック,2000,8.7,シルバー,AC 革
メルセデス・ベンツ,ＧＬＢ 5D 4WD,2021,ＣＡＴ,14,247613M,5 - すごくきれい,349 ～ 353,2025年09月,ＧＬＢ２００ｄ ４マチック ＡＭＧライン,2000,8.11,青,AC NV TV AW SR 革
メルセデス・ベンツ,Ａクラス 5D 4WD,2014,ＡＴ,68,176052,-1 - 修復歴あり,69 ～ 72,2025年09月,Ａ４５ ＡＭＧ ４マチック,2000,,白,AC NV TV AW 革
メルセデス・ベンツ,Ｅクラスステーションワゴン 5D 2WD,2014,ＣＡＴ,132,212236C,3 - 普通,65 ～ 68,2025年09月,Ｅ２５０ステーションワゴン,2000,,黒,AC NV TV AW SR 革
メルセデス・ベンツ,ＧＬＡクラス 5D 2WD,2016,ＡＴ,94,156942,3 - 普通,64 ～ 67,2025年09月,ＧＬＡ１８０ スポーツ,1600,,黒,AC NV TV AW 革
メルセデス・ベンツ,Ｅクラス 4D 2WD,2006,ＡＴ,120,211054C,4 - きれい,27 ～ 31,2025年09月,Ｅ３００,3000,,シルバー,AC NV TV AW SR 革
メルセデス・ベンツ,Ｓクラス クーペ 4WD,2020,ＣＡＴ,38,217364,5 - すごくきれい,630 ～ 634,2025年09月,Ｓ４５０ ４マチック クーペ ＡＭＧライン,3000,9.3,パール,AC SR 革
